E05000141,King's Cross,Camden,Violence Against The Person,Murder,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000142,Regent's Park,Camden,Violence Against The Person,Murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000143,St. Pancras and Somers Town,Camden,Violence Against The Person,Murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000144,Swiss Cottage,Camden,Violence Against The Person,Murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000145,West Hampstead,Camden,Violence Against The Person,Murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000128,Belsize,Camden,Violence Against The Person,Offensive Weapon,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,3,0,0,0,1,0,2,0,1,1,0,0,0,1,1
E05000129,Bloomsbury,Camden,Violence Against The Person,Offensive Weapon,2,1,1,1,1,0,2,1,1,2,1,1,1,0,2,0,1,0,0,0,0,2,1,1,2,1,0,0,0,0,0,1,2,2,2,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,3,3,1,3,2,3,2,1,1,2,2,0,2,0,0,1,0,1,0,1,0,1,1,1,3,0,3,4,0,1,1,3,1,2,1,2
E05000130,Camden Town with Primrose Hill,Camden,Violence Against The Person,Offensive Weapon,1,0,0,2,3,1,4,1,1,1,3,3,1,2,1,2,6,1,0,0,1,2,2,4,2,1,0,2,0,3,0,1,4,0,2,3,2,1,4,1,1,2,0,1,1,0,1,0,2,1,0,0,1,3,2,2,2,2,0,1,2,3,3,0,1,0,4,3,2,3,3,2,1,1,2,1,1,5,2,2,1,7,1,1,1,3,3,3,3,4,0,1,1,2,2,3,1,2,2,2,1,2,2,4,1
E05000131,Cantelowes,Camden,Violence Against The Person,Offensive Weapon,1,2,1,1,0,1,1,0,0,0,0,0,1,2,1,0,0,0,2,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,4,3,2,2,0,0,1,1,1,0,0,0,0,1,0,2,1,0,1,1,0,0
E05000132,Fortune Green,Camden,Violence Against The Person,Offensive Weapon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,2,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0
E05000133,Frognal and Fitzjohns,Camden,Violence Against The Person,Offensive Weapon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
E05000134,Gospel Oak,Camden,Violence Against The Person,Offensive Weapon,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,6,0,0,0,0,2,1,1,0,1,0,1,0
E05000135,Hampstead Town,Camden,Violence Against The Person,Offensive Weapon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,1,0,0,0,1,0,0,1,1,1,1,0
E05000136,Haverstock,Camden,Violence Against The Person,Offensive Weapon,0,1,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,2,0,0,2,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,2,1,0,1,0,1,0,2,3,1,0,1,0,2,0,0,0,1,1,0,1,2,2,0,0,0,3,0,0,0,0,0,1
E05000137,Highgate,Camden,Violence Against The Person,Offensive Weapon,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,1,0,1,0,0,1,0,0
E05000138,Holborn and Covent Garden,Camden,Violence Against The Person,Offensive Weapon,0,0,0,1,2,1,2,2,2,2,0,2,0,1,1,0,1,0,0,0,1,1,1,1,0,2,0,1,0,0,3,1,2,3,4,1,0,0,1,2,0,1,1,1,1,3,1,0,0,0,2,1,1,1,1,0,0,0,0,0,1,0,3,0,0,0,2,0,0,2,1,1,0,1,2,1,3,2,1,0,0,3,1,3,1,4,2,5,1,2,0,7,2,0,5,2,1,2,1,1,0,3,0,0,3
E05000139,Kentish Town,Camden,Violence Against The Person,Offensive Weapon,0,2,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,2,0,1,2,2,1,1,0,1,1,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,3,2,0,1,0,0,2,0
E05000140,Kilburn,Camden,Violence Against The Person,Offensive Weapon,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,2,1,1,0,0,2,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,0,0,1,0,0,1,3,2,1,1,0,0,0,1,0,2,0,2,1,1,4,0,0
E05000141,King's Cross,Camden,Violence Against The Person,Offensive Weapon,0,2,0,2,0,0,1,0,0,1,1,0,0,0,1,1,1,2,0,0,1,0,3,1,0,2,5,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,3,1,0,1,0,1,2,0,3,0,1,0,1,0,0,1,2,1,2,0,0,0,3,1,0,2,2,0,1,0,0,1,1,2,0,2,0,1,1,1,1,0,2,0,2,1,2,0,0,1,2,1,2,1,0,0,1,1,1,1,1,2
E05000142,Regent's Park,Camden,Violence Against The Person,Offensive Weapon,0,0,0,1,0,2,0,1,0,0,0,0,3,2,2,0,5,1,2,0,0,0,0,1,1,0,2,2,1,0,0,0,0,0,2,0,2,1,1,0,1,1,5,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,2,1,2,1,0,0,3,0,0,1,1,4,0,0,1,1,1,0,5,1,2,1,3,1,2,0,4,3,2,1,3,1,2,0,1,1,0,0,0,2,4
E05000143,St. Pancras and Somers Town,Camden,Violence Against The Person,Offensive Weapon,1,0,0,0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,4,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,2,2,1,0,0,0,1,1,6,2,2,2,1,1,1,4,1,2,2,1,2,3,1,2,3,2,0,0,1
E05000144,Swiss Cottage,Camden,Violence Against The Person,Offensive Weapon,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,2,2,0,1,0,0
E05000145,West Hampstead,Camden,Violence Against The Person,Offensive Weapon,1,0,0,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,1,2,0,0,1,0,0,2,1,0,1,1,1,0,0,0
E05000128,Belsize,Camden,Violence Against The Person,Other Violence,1,0,1,4,0,0,0,1,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,2,1,1,0,1,0,0,0
E05000129,Bloomsbury,Camden,Violence Against The Person,Other Violence,0,0,0,0,0,0,2,1,1,1,0,2,1,0,3,2,4,1,2,6,2,1,2,1,2,2,1,0,2,1,0,1,2,0,0,3,3,0,0,3,1,4,2,0,0,2,0,2,1,1,0,0,3,0,0,3,0,1,2,1,1,1,2,5,2,4,0,2,4,1,3,1,1,2,0,2,1,2,2,0,0,3,1,2,1,0,3,3,4,0,1,0,0,3,2,1,3,2,1,4,1,2,1,3,0
E05000130,Camden Town with Primrose Hill,Camden,Violence Against The Person,Other Violence,4,1,2,1,0,2,5,3,0,1,0,1,1,4,3,1,4,2,2,1,2,7,2,0,0,2,0,2,2,2,4,3,3,2,1,5,1,2,5,2,2,1,3,0,2,4,3,2,1,8,1,1,4,2,0,5,3,2,0,3,5,0,4,4,4,2,1,1,3,7,6,3,2,3,3,9,5,0,6,1,3,2,2,4,4,3,2,2,4,1,1,2,1,0,2,0,4,1,1,2,7,3,6,1,1
E05000131,Cantelowes,Camden,Violence Against The Person,Other Violence,0,0,1,2,0,0,0,0,0,1,0,1,1,2,2,0,1,0,0,0,1,1,1,0,0,0,0,4,0,0,1,0,0,1,2,2,0,0,1,1,0,0,0,0,0,3,4,1,1,3,1,1,1,0,4,0,1,0,0,2,3,0,1,0,1,2,0,0,0,3,5,3,1,0,0,0,0,0,0,2,2,1,1,0,0,0,1,0,3,0,4,5,2,2,2,1,1,0,2,1,1,3,0,0,1
E05000132,Fortune Green,Camden,Violence Against The Person,Other Violence,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,2,1,0,0,2,0,0,2,0,1,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,2,0,0,0,1,3,0,0,1,0,1,2,2,0,0,2,0,3,1,0,0,1,0
E05000133,Frognal and Fitzjohns,Camden,Violence Against The Person,Other Violence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,3,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,1,0,1,0,2,1,0,0,0,1,0,0
E05000134,Gospel Oak,Camden,Violence Against The Person,Other Violence,1,1,0,0,1,3,0,0,0,0,0,1,0,1,1,1,0,0,1,0,2,0,0,2,0,0,3,0,0,2,1,0,0,5,0,0,2,2,4,1,2,2,2,0,1,0,1,0,0,3,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,2,1,0,0,2,1,0,0,1,1,0,1,3,0,2,0,1,0,2,2,2,1,1,0,0,0,0,3,0,0,1,0,1,1
E05000135,Hampstead Town,Camden,Violence Against The Person,Other Violence,0,2,0,0,0,3,0,2,1,1,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,0,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,3,0,0,0,1,1,0,0,0,1,1,2,2,0,0,0,0,1,0,0,0,1,2,1,2,0,0,0,0,0,0,1,1,2,1,1,2,0,0,0,2,0,0,0,2,0
E05000136,Haverstock,Camden,Violence Against The Person,Other Violence,0,0,0,0,2,0,0,1,0,0,1,1,2,1,0,0,0,1,2,1,3,0,0,1,0,1,0,1,0,1,2,1,0,0,1,2,0,2,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,2,4,4,0,2,1,0,1,2,0,0,0,1,1,2,0,0,0,1,0,0,0,0,2,1,1,0,2,0,2,0,1,2,3,0,0,0,0,2,4,1,2,1,1,0
E05000137,Highgate,Camden,Violence Against The Person,Other Violence,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,2,3,2,0,1,2,4,0,3,0,0,0,0,1,1,1,0,0,0,0,0,2,2,0,0,0,0,0,2,4,0,1,1,1,0,0,0,2,0,1,0,1,1,1,2,1,0
E05000138,Holborn and Covent Garden,Camden,Violence Against The Person,Other Violence,3,5,3,3,4,1,3,1,2,3,2,4,0,1,3,1,3,2,0,3,1,2,0,0,3,0,3,2,2,2,2,1,3,1,2,4,0,1,2,2,1,1,0,5,2,2,0,3,3,4,0,2,1,8,2,1,2,1,1,1,0,3,1,3,1,0,2,4,3,5,2,3,0,0,3,2,11,3,5,3,4,4,3,3,2,2,0,2,1,4,3,8,7,3,0,2,3,6,2,2,3,4,5,5,4
E05000139,Kentish Town,Camden,Violence Against The Person,Other Violence,0,0,0,5,0,3,1,0,1,4,0,2,1,2,2,2,0,3,1,2,4,3,5,2,0,1,0,0,0,4,1,0,2,2,1,3,2,1,2,1,0,3,3,10,0,2,0,1,2,0,0,0,3,1,0,3,0,1,2,0,1,1,0,1,2,0,0,1,0,1,0,0,3,2,0,3,1,0,0,0,0,3,3,1,0,0,1,0,2,0,3,5,1,1,2,0,4,1,0,3,1,1,1,2,1
E05000140,Kilburn,Camden,Violence Against The Person,Other Violence,1,0,1,0,1,0,0,2,0,2,1,1,2,1,3,0,4,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,1,3,3,2,2,1,2,5,0,0,1,0,3,0,2,0,1,1,5,0,0,0,0,1,0,1,0,1,3,0,0,1,1,5,1,2,1,2,0,1,1,2,2,0,0,2,0,2,4,1,3,1,6,4,4,2,0,2,1,1,5,1,2,1,4,0,3,1,3,3,0,5
E05000141,King's Cross,Camden,Violence Against The Person,Other Violence,0,1,0,1,0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,2,3,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,3,0,0,0,2,1,2,1,1,2,1,0,0,1,0,0,0,0,0,0,2,0,0,1,3,1,1,1,0,2,1,2,1,2,0,0,3,1,0,0,1,1,1,0,2,1,0,0,1,1,3,1,1,3,0,3,3,1,0,0,0,0,0,0,2
E05000142,Regent's Park,Camden,Violence Against The Person,Other Violence,0,2,1,1,0,1,2,1,0,4,0,2,2,1,0,2,1,1,3,0,1,1,0,0,0,0,4,3,3,1,1,2,5,2,0,1,0,2,2,0,2,1,0,1,1,1,1,0,4,1,1,0,2,0,2,2,3,2,0,0,0,2,2,0,0,0,2,1,2,0,3,2,1,1,0,1,1,5,2,0,2,1,1,2,0,3,0,2,0,4,4,2,0,1,2,0,0,1,2,3,1,2,1,1,1
E05000143,St. Pancras and Somers Town,Camden,Violence Against The Person,Other Violence,0,0,4,1,1,0,0,3,0,0,0,1,0,1,1,1,8,1,1,0,7,1,5,0,0,1,1,4,0,3,0,6,0,1,1,0,6,2,1,7,0,0,6,4,0,7,2,0,0,4,0,1,0,1,1,0,3,2,0,5,3,3,3,1,0,1,2,2,1,1,2,1,3,1,3,0,3,2,2,0,7,2,6,3,1,2,3,0,2,1,3,2,3,1,1,2,2,1,1,0,3,6,3,2,3
E05000144,Swiss Cottage,Camden,Violence Against The Person,Other Violence,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,1,1,0,1,0,1,0,0,2,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,5,0,0,4,0,0,0,3,0,4,1,1,0,0,3,0,5,1,1,1,0,1,1,0,0
E05000145,West Hampstead,Camden,Violence Against The Person,Other Violence,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,2,0,0,0,0,0,3,2,0,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,1,0,0,1,1,0,2,0,1,0,0,1,2,3,2,2,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,2,0,2
E05000128,Belsize,Camden,Violence Against The Person,Wounding/GBH,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2,0,1,5,0,0,0,1,0,1,1,1,1,0,2,3,2,0,0,2,1,2,1,0,1,2,1,2,1,0,2,0,1,3,2,2,3,1,0,0,0,0,1,1,2,4,2,1,1,3,1,2,0,2,4,1,2,2,0,0,1,2,1,1,1,1,0
E05000129,Bloomsbury,Camden,Violence Against The Person,Wounding/GBH,0,3,2,2,3,2,0,2,2,0,1,1,1,2,0,4,1,2,0,2,2,2,0,0,1,1,1,3,0,0,1,3,0,5,1,4,3,3,4,2,7,2,6,1,6,4,2,4,1,5,6,3,6,4,4,5,6,7,1,4,8,3,7,3,3,5,11,4,5,7,2,6,4,0,7,1,6,4,4,8,6,3,3,2,1,2,7,10,9,2,6,2,5,11,9,2,4,8,3,5,2,3,3,9,5
E05000130,Camden Town with Primrose Hill,Camden,Violence Against The Person,Wounding/GBH,7,8,5,7,3,4,1,3,3,0,3,4,8,2,5,9,4,6,6,8,2,2,6,6,2,2,7,1,8,8,8,4,1,5,3,7,16,11,10,8,13,12,11,5,9,8,13,15,8,8,13,11,9,7,13,9,23,13,9,9,15,16,10,15,22,8,24,14,9,15,15,6,16,15,12,14,17,11,20,13,21,11,8,17,21,17,12,16,15,16,18,15,14,19,14,18,13,15,17,21,19,11,10,13,13
E05000131,Cantelowes,Camden,Violence Against The Person,Wounding/GBH,1,2,4,0,1,1,1,0,1,3,0,0,1,2,0,1,2,1,1,0,1,0,0,0,0,0,2,0,1,2,1,0,0,1,0,2,6,3,2,1,4,1,1,0,1,3,2,6,0,3,4,2,3,3,0,6,1,2,2,2,3,1,6,1,1,4,5,5,0,5,2,3,1,4,4,5,0,2,1,1,2,4,0,3,3,1,1,3,4,5,4,0,5,5,3,3,1,2,4,4,2,5,3,0,2
E05000132,Fortune Green,Camden,Violence Against The Person,Wounding/GBH,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2,0,0,0,2,0,2,1,0,0,1,0,1,0,0,1,2,1,0,1,0,0,2,4,1,0,2,1,4,2,0,3,1,1,0,1,1,0,2,4,0,3,0,1,2,2,1,3,0,0,0,0,1,0,0,2,1,0,3,3,2,1,1,2,1,0,0,4,1,2,3,3,0,1,1,0,1,0,1,1,1,1,1,1,3,0,1,2
E05000133,Frognal and Fitzjohns,Camden,Violence Against The Person,Wounding/GBH,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,1,1,1,1,0,2,2,0,0,1,0,0,0,3,0,1,1,1,2,0,2,0,1,1,0,1,2,0,0,0,0,0,1,0,1,1,1,1,0,2,3,1,2,1,1,0,2,0,1,0,0,0,2,0,4,0,1
E05000134,Gospel Oak,Camden,Violence Against The Person,Wounding/GBH,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,2,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,2,2,4,3,1,1,1,1,1,1,2,3,0,2,1,2,1,1,3,0,4,0,1,0,2,2,0,3,3,5,6,2,3,0,1,0,0,1,2,1,1,2,1,1,1,5,1,2,1,3,2,1,0,2,2,5,3,2,3,1,4,2,1,2,0,2,1,2,3,2
E05000135,Hampstead Town,Camden,Violence Against The Person,Wounding/GBH,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,1,2,2,2,1,1,1,1,0,2,0,1,2,4,1,0,1,0,0,2,0,1,1,2,4,2,1,3,2,1,0,1,0,0,1,0,1,1,3,0,0,1,1,0,3,1,0,2,1,5,0,0,2,4,0,2,2,3,0,2,1,1,1,2,2,0,0
E05000136,Haverstock,Camden,Violence Against The Person,Wounding/GBH,1,1,1,2,5,0,1,1,0,2,0,1,3,2,1,0,1,4,2,0,1,2,0,0,2,1,1,2,2,2,0,1,0,1,0,5,5,2,2,1,2,2,2,4,2,4,3,5,3,3,3,2,9,4,6,7,6,5,1,4,3,5,4,3,7,7,2,7,6,4,6,7,4,4,3,1,1,4,0,1,6,5,8,3,2,6,4,2,3,5,4,7,5,4,17,0,5,6,2,5,3,3,6,4,7
E05000137,Highgate,Camden,Violence Against The Person,Wounding/GBH,0,1,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,2,0,0,0,2,0,2,0,1,3,0,0,0,1,2,0,4,3,1,2,0,1,0,1,0,2,0,3,2,3,0,1,0,1,1,2,3,1,2,3,5,2,1,4,3,4,5,1,2,1,4,4,4,1,1,2,2,2,2,1,4,0,1,2,2,2,3,5,2,2,1,3,5,3,1,4,2,0,3,6,1,1
E05000138,Holborn and Covent Garden,Camden,Violence Against The Person,Wounding/GBH,3,0,1,2,2,1,6,5,3,2,4,4,4,3,2,4,4,1,1,3,3,4,1,2,5,1,1,5,4,2,4,1,1,2,3,2,7,2,7,3,6,6,12,6,6,4,2,4,7,6,8,3,2,6,10,12,9,5,2,7,4,8,8,8,9,6,8,9,10,7,5,5,11,4,5,5,5,2,7,10,8,6,6,7,11,4,12,6,12,7,7,7,17,8,5,8,4,9,6,4,15,8,4,7,12
E05000139,Kentish Town,Camden,Violence Against The Person,Wounding/GBH,1,4,0,1,0,0,3,0,4,0,2,2,0,0,3,2,0,0,1,2,0,0,1,0,0,3,1,0,0,0,0,1,1,0,0,0,2,3,2,1,5,2,3,0,1,6,2,3,3,3,3,2,1,4,2,4,3,5,3,4,2,1,4,4,5,0,2,2,2,1,1,6,1,2,1,5,1,1,1,2,2,3,1,3,4,5,2,2,1,4,4,3,1,7,1,1,3,0,4,5,4,2,5,6,2
E05000140,Kilburn,Camden,Violence Against The Person,Wounding/GBH,2,3,5,1,2,2,5,0,0,2,1,1,0,1,2,0,2,0,2,0,2,0,1,0,3,1,2,3,0,1,0,0,0,3,2,2,2,3,2,4,8,1,6,3,5,7,0,5,1,4,1,4,3,7,4,3,5,3,0,5,5,4,3,4,5,10,4,5,4,4,6,5,2,3,3,5,2,2,2,7,1,3,0,5,1,5,3,1,4,2,5,2,5,4,7,2,7,8,2,6,1,4,5,5,4
E05000141,King's Cross,Camden,Violence Against The Person,Wounding/GBH,0,1,0,2,3,1,1,1,1,1,0,1,0,1,2,1,1,2,1,2,1,1,0,1,0,1,2,1,1,1,3,2,1,1,0,2,1,4,3,1,3,1,4,2,7,8,3,4,1,3,5,0,3,2,3,3,1,4,2,1,6,1,2,3,5,12,7,8,10,4,3,4,2,5,2,4,6,8,6,5,5,3,5,5,4,10,2,9,5,3,13,4,7,3,1,7,4,4,8,4,4,8,4,3,4
E05000142,Regent's Park,Camden,Violence Against The Person,Wounding/GBH,0,0,2,0,1,3,1,0,0,0,3,1,2,0,4,0,0,0,2,1,0,0,0,2,0,4,1,1,1,0,0,2,0,2,0,2,4,4,0,4,9,2,7,2,2,1,6,4,1,7,2,2,4,3,7,3,3,5,9,8,4,5,4,4,3,4,3,4,6,3,3,6,3,1,1,7,6,4,6,7,3,4,6,6,4,7,8,5,7,6,5,7,4,6,4,5,9,7,6,6,5,6,2,6,3
E05000143,St. Pancras and Somers Town,Camden,Violence Against The Person,Wounding/GBH,1,2,1,3,2,3,2,2,1,2,1,1,1,1,1,1,0,2,1,4,2,0,2,0,1,0,2,1,0,1,1,1,0,1,0,2,4,5,1,1,5,6,2,4,4,4,6,3,2,3,5,1,3,3,3,2,4,2,4,4,8,2,9,5,8,6,4,8,3,1,3,5,4,4,3,6,8,4,3,1,12,3,9,5,5,7,9,8,10,2,6,7,4,1,8,7,4,6,2,4,6,4,8,4,4
